"Protein","Adjusted_linear_model","linear_modeling_pvalue","spearman","spearman_pvalue","log_lm_pvalue","log_spear_pvalue"
"ERF3B_24253.5","~ PGA + Methotrexate",0.0383046863392677,-0.352271297034276,0.0562371351536321,1.41674808956195,1.24997681136411
"EPN1_24255.38","~ PGA",0.53081545876423,-0.114469780148209,0.546960582391445,0.275056437807901,0.262043970680681
"KLH40_24256.7","~ PGA",0.811522924578343,-0.0434351734949726,0.819721917019697,0.0906992073506885,0.0863334529657591
"FOXP4_24259.24","~ PGA",0.916901458097701,0.0493170199057501,0.795789603472122,0.0376773366353605,0.0992017389571374
"SETD3_24260.4","~ PGA",0.756694717586491,0.0180979889562386,0.924376552339059,0.121079297790125,0.0341510793319506
"DAPK3_24261.202","~ PGA",0.371127369869375,-0.194327156417612,0.303480711151612,0.430477016158024,0.51786890691699
"OCLN_24263.6","~ PGA",0.381261749588675,0.0770381352859159,0.685750996906689,0.41877676350641,0.163833552369792
"MPP2_24265.6","~ PGA",0.413461756186309,0.168085072431066,0.374615506122509,0.383564655024061,0.426414250228086
"MEF2D_24266.2","~ PGA",0.869904421278212,-0.0372181299692604,0.845191377037858,0.0605284618546525,0.0730449424337083
"PWP2B_24267.24","~ PGA",0.392650778618218,0.164465474639818,0.385135350687291,0.405993537014001,0.414386616656911
"GAB1_24268.21","~ PGA",0.621746751569905,0.0450187475286434,0.81326202400039,0.206386475103383,0.0897695069967185
"GMPPA_24271.9","~ PGA",0.589884761526404,-0.242540032383265,0.196571181022325,0.229232822800975,0.706480153036961
"TXND3_24273.43","~ PGA",0.280329323384905,0.316488581872222,0.0883929225056843,0.552331471208067,1.05358250693011
"TTC25_24276.171","~ PGA",0.582883365470435,-0.208126872996744,0.269740826472703,0.234418338551687,0.5690533161725
"CPNE7_24277.22","~ PGA",0.260638436049464,0.118994277387269,0.531120954211814,0.583961538994457,0.274806564107044
"UBP3_24278.4","~ PGA",0.0527967854313097,0.163578771840579,0.387738196663554,1.27739251898027,0.411461413893233
"UTP6_24279.30","~ PGA",0.967679461617088,-0.0450187475286434,0.813262024000391,0.014268476477075,0.0897695069967184
"MEIG1_24286.48","~ PGA + Age",0.365720299360413,0.0798573762694027,0.674863721601984,0.436850933412174,0.170783917438022
"CG053_24289.1","~ PGA",0.385451366055188,0.0817893859202895,0.667439547116786,0.414030410832994,0.175588064109521
"C8_2429.27","~ PGA",0.66191468011311,-0.0588250078541501,0.757492978860519,0.179197986910862,0.120621388246469
"CT202_24290.5","~ PGA",0.609188990586947,0.323727777454717,0.080962358586665,0.215247953941613,1.09171684850016
"NLTP.isoform.6_24293.39","~ PGA",0.373213936926821,-0.119346890934862,0.529895812062872,0.428042146765307,0.275809512841157
"CTF8_24294.13","~ PGA",0.377510437985991,0.215527134539464,0.252691741251963,0.423071035830693,0.597408951935692
"CEA16_24299.1","~ PGA",0.585634908843216,-0.0314452558114645,0.868979525619012,0.232373043517091,0.0609904560201892
"EFC4B_24304.3","~ PGA + Methotrexate",0.772017736888155,-0.187766635420975,0.320410727882161,0.112372721757316,0.494292951445391
"KDM8_24307.22","~ PGA",0.0999116458840614,0.269803161023362,0.149336980672322,1.00038388666487,0.825832633579647
"synaptotagmin.like.2_24309.14","~ PGA + Smoking + Aspirin",0.941015012516124,-0.0132356267671838,0.944657702644955,0.026403447985172,0.0247255298847586
"Cathepsin.G_2431.17","~ PGA + Smoking",0.961850490452657,0.02578963426264,0.892393883661504,0.0168924292278579,0.0494434149695098
"TPC13_24314.9","~ PGA + Aspirin",0.957400307224305,-0.0943357674343935,0.619999405729497,0.0189064374914227,0.207608726773559
"BMT2_24316.10","~ PGA",0.535187138481162,0.208353097858696,0.26920885222731,0.271494331999906,0.569910663577835
"FGD2_24318.13","~ PGA + Prednisone",0.334796567470902,0.116958253629692,0.538221486795201,0.475219003295529,0.269038968388839
"ISPD_24319.19","~ PGA + Methotrexate",0.269248578684118,-0.07510665416839,0.693245862592361,0.569846580588101,0.159112713684711
"TRI72_24320.3","~ PGA",0.453143412679435,0.181565649242136,0.336938300500399,0.343764328939858,0.472449619026159
"NARF_24321.67","~ PGA",0.356393614063832,0.0432089486330196,0.82064571397794,0.448070086345843,0.0858442943696041
"T2EA_24322.1","~ PGA",0.577884469383374,-0.0531628425589508,0.780237748421989,0.238158977019573,0.107773042059617
"BROX_24323.43","~ PGA",0.790740705740798,-0.00361959779124771,0.984854698279106,0.101965904020784,0.00662783893427565
"CXCL16..soluble_2436.49","~ PGA",0.326731128361451,0.0691193842286264,0.716656850852389,0.485809487405179,0.144688743152667
"KIF3C_24407.31","~ PGA",0.438745623807115,-0.0639156335338362,0.737211566840953,0.35778720230025,0.132407859324112
"MBNL1_24408.30","~ PGA",0.696591127957734,0.0918472939529107,0.629298331844463,0.15702206117772,0.201143419486751
"RDH13_24409.2","~ PGA",0.524988992107501,-0.0712608315151894,0.708253277824089,0.279849802721832,0.149811406870892
"FGF.10_2441.2","~ PGA",0.141098088625863,-0.063569186208788,0.738586536666036,0.850478869341776,0.131598613155308
"LRSM1_24411.144","~ PGA",0.787980758053893,-0.0135734917171789,0.94324721004523,0.103484387552382,0.0253744706896525
"SYC1L_24412.1","~ PGA",0.284323428625323,-0.285495775784663,0.126187569878922,0.546187352397243,0.898983423212855
"NUDT7_24413.96","~ PGA",0.114525673212088,0.418675680900403,0.021297359278974,0.941097146646963,1.67167424264894
"Glycogen.phosphorylase_24414.3","~ PGA",0.40140854500382,-0.0823458497508855,0.665306869179387,0.396413386685337,0.176977992514717
"SND1_24416.20","~ PGA",0.239348879619318,-0.195232055865423,0.301190497811672,0.620968601089017,0.521158733709893
"RABE1_24417.22","~ PGA",0.646822180985999,-0.0420778243232547,0.825268203979242,0.189215095576628,0.0834048871121156
"HMX3_24418.14","~ PGA",0.936435390587196,-0.038005776808101,0.841955582435655,0.0285221814274747,0.074710819203341
"MOCOS_24419.3","~ PGA",0.581289497573819,0.185278161939492,0.326982082531202,0.235607523571981,0.485476044498805
"DOHH_24420.57","~ PGA",0.696100600706854,-0.149987083474827,0.428887914625458,0.157327991460359,0.36765619131146
"SPA24_24422.36","~ PGA",0.133506107458217,0.208805547582602,0.268146946921682,0.874498866323891,0.571627143480383
"PP13G_24423.9","~ PGA",0.762587675240961,0.356756607299853,0.052962403394676,0.117710217968845,1.27603231515895
"TBC25_24424.25","~ PGA",0.930772982919192,-0.0613069375892581,0.74758414470519,0.0311562312505846,0.126339918020954
"SYMC_24425.8","~ PGA",0.772382333393325,0.0434400057999878,0.819702186711818,0.112167668343625,0.0863439063485278
"CTNA1_24426.15","~ PGA",0.865828513427761,-0.0167406397845207,0.930033987751669,0.0625681161199599,0.0315011800231759
"CTNA1_24426.191","~ PGA + Prednisone",0.431791178244289,-0.180074990114574,0.340987221175658,0.364726234810874,0.467261896306292
"INP4B_24427.33","~ PGA",0.297055504489315,-0.120125401697033,0.527195723119454,0.527162395661688,0.278028121618058
"GDPD1_24428.76","~ PGA + Age + Smoking",0.687817453350583,-0.11989917683508,0.527979648496356,0.162526808162626,0.277382817458752
"FGF.8B_2443.10","~ PGA + Smoking",0.944921787073516,-0.0217175867474863,0.909308452837654,0.0246041373617642,0.0412887717372102
"ZN580_24430.11","~ PGA",0.303789864423056,0.111076407218914,0.558983426902811,0.517426719935273,0.252601068162514
"CMTR1_24431.32","~ PGA + Methotrexate",0.924170086191521,-0.109040383461337,0.566254844542136,0.0342480929610139,0.246988069396035
"GRAP1_24432.3","~ PGA",0.579925938004086,-0.0642478607946469,0.735893779505617,0.23662746638521,0.133184868140406
"PHYIP_24434.16","~ PGA",0.578959916920025,0.0026018753473951,0.989112804615088,0.237351502702677,0.00475417591730734
"Dynamin_24435.1","~ PGA",0.499414541497814,-0.0814409503030735,0.668776240787299,0.301538816409347,0.17471916421476
"DLGP4_24436.23","~ PGA",0.661724285477209,0.00226224861952982,0.990533858946933,0.179322926327842,0.00413067459036072
"YJEN3_24437.6","~ PGA",0.289820033268586,0.130984195070777,0.490240204804978,0.53787159803221,0.309591074950633
"KCTD3_24440.11","~ PGA",0.903356828007739,-0.0540677420067627,0.776590298251097,0.0441406684857452,0.109808039288725
"NCBP1_24441.7","~ PGA + Prednisone",0.845588967352603,0.0566756325671716,0.766104733516209,0.072840692031215,0.115711854285284
"MO4L2_24443.8","~ PGA",0.562996751205908,0.0986340398115002,0.604072760014616,0.249494111254192,0.218910747852837
"TTC27_24444.10","~ PGA",0.328923721573788,-0.0542939668687157,0.77567915951568,0.482904804604605,0.11031787676379
"AF1L2_24445.38","~ PGA",0.073918433381044,-0.17600294259942,0.352196944501719,1.13124724607877,0.453214416091057
"MBNL2_24446.65","~ PGA",0.64251078666319,0.111880639937989,0.55612306582449,0.192119576869854,0.254829091701462
"F221A_24447.26","~ PGA",0.76711068928995,0.0610807127273052,0.74848571802841,0.115141965543278,0.125816482081955
"CRGA_24449.11","~ PGA + Methotrexate",0.144057855593479,0.134377568000071,0.478968357756338,0.84146305430215,0.319693176576523
"CS054_24450.96","~ PGA",0.264024206025688,-0.275315656996779,0.14088053970629,0.578356254715512,0.85114899327719
"CCHL_24453.75","~ PGA + Age",0.246841038747878,0.062664286760976,0.742181594759758,0.607582634670865,0.129489819851675
"MTD2L_24454.27","~ PGA",0.517553259590454,-0.163786800053959,0.387126638312556,0.286044951849653,0.412146943705297
"ASAP3_24455.2","~ PGA",0.723548288445217,-0.110171507771102,0.562209872539391,0.140532479464801,0.250101532346981
"VSX1_24456.3","~ PGA",0.444639856978812,0.0407204751515368,0.83082274774113,0.351991610260214,0.0804916210883084
"USF2_24457.12","~ PGA",0.604570206108756,0.0963717911919704,0.612433603712647,0.218553259145282,0.212940987949954
"COPB2_24459.15","~ PGA",0.677737868067079,-0.0355173033266182,0.852187039159837,0.168938247821516,0.0694650752331573
"CNGB1_24462.4","~ PGA",0.586277778748565,-0.050448144215515,0.791207275431434,0.231896566244617,0.101709727900768
"NDRG2_24463.1","~ PGA",0.430816336671571,-0.00113112430976491,0.995266850749561,0.365707836498027,0.00206046069126637
"SSX4_24465.28","~ PGA",0.356708426112783,0.012216142545461,0.948914744175165,0.447686631701556,0.0227728052729646
"ADDB_24468.36","~ PGA",0.480165128153193,-0.0835993861619557,0.660512011292113,0.318609383638772,0.180119280410613
"LPIN1_24469.10","~ PGA",0.592510687788593,-0.0787262519596378,0.679224295310857,0.22730381138411,0.167986788119326
"GIIE_2447.7","~ PGA",0.122861939070442,-0.275006911718152,0.141344763237811,0.910582634703029,0.849720277298638
"PCBP3_24470.20","~ PGA",0.679446199869238,-0.063342961346835,0.739484798155316,0.167844926017495,0.131070749517151
"SETBP_24471.2","~ PGA",0.0552100572803872,0.159262302814899,0.400552827007397,1.25798180227947,0.397340198768622
"SHRPN_24472.28","~ PGA",0.627532250711379,-0.0477334458720792,0.802216031215108,0.202363949614142,0.0957086634729293
"CT453_24473.11","~ PGA",0.459555046255314,-0.00542939668687157,0.977283659474246,0.337662460658483,0.00997936272514676
"TTC9A_24474.12","~ PGA",0.898710838383957,0.0697981343192512,0.71398969954595,0.04638002071955,0.14630805357764
"SNX12_24475.45","~ PGA",0.827269763010528,0.0144783911649909,0.939470345457563,0.0823528489926532,0.0271169239268428
"ASC.1.complex.subunit.p100_24476.18","~ PGA",0.805801236376147,0.0540677420067627,0.776590298251098,0.0937720705900756,0.109808039288724
"T225B_24479.25","~ PGA",0.162290066753858,-0.412860373064192,0.023361782290122,0.789708061110341,1.63149402760252
"BAP31_24485.32","~ PGA + Age + Sex",0.565038297021402,-0.310380510599491,0.095057195220854,0.247922115682492,1.02201500424362
"B.cell.CLL.11A_24486.1","~ PGA",0.277931926238199,0.07510665416839,0.693245862592361,0.556061562640822,0.159112713684711
"BL1S3_24487.95","~ PGA",0.463561008290412,0.0101801187878842,0.957420543784212,0.333893101173665,0.0188972579106839
"HID1_24488.8","~ PGA",0.565699945586707,-0.164013024915912,0.386462217310342,0.247413863033312,0.412892958707395
"HES3_24489.34","~ PGA + Age",0.577708212148135,-0.148177284579203,0.434542165531221,0.238291458899178,0.361968075673203
"GV_2449.1","~ PGA + Smoking",0.435486339279036,0.128396892143193,0.498924192669891,0.361025463776375,0.301965436753747
"THAP4_24490.16","~ PGA + Smoking",0.671668049091016,-0.094583036469812,0.619078509803952,0.172845310378541,0.208254271476592
"MTMR7_24493.10","~ PGA",0.19924792734931,-0.0238693781869725,0.900364978152263,0.700606187600304,0.0455814062648372
"KATL1_24494.67","~ PGA",0.768461642498095,0.116958253629692,0.538221486795201,0.114377805284809,0.269038968388839
"RIPL1_24496.26","~ PGA",0.505617942208863,0.0710346066532364,0.709139475958969,0.296177523206595,0.149268337902923
"TRIML_24497.8","~ PGA",0.175613881131367,0.140938088996708,0.457561336990637,0.755441158928252,0.339550679671782
"LGSN_24499.36","~ PGA",0.530061137597123,0.11831560280141,0.533482798518893,0.275674035701546,0.272879579292487
"DSCR6_24634.1","~ PGA",0.808694201417073,0.050900593939421,0.789376243213451,0.0922156709014979,0.102715948116028
"TPC6A_24635.25","~ PGA",0.708550368816323,-0.174871818289655,0.355349431366127,0.149629271568308,0.449344375183566
"Dr1.associated.corepressor_24636.9","~ PGA",0.600786437375896,0.0049769469629656,0.979176263025421,0.221279879997384,0.00913912314176136
