"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"RT4I1_18180.58",2.05543767646728e-08,1013.59913577037,2602.12934170741,-1.36020547508511,-10.4560296410356,10.4560296410356
"VSIG4_17678.28",1.35645849614142e-07,11214.7856377407,3907.98909459259,1.52090369812497,10.4449483360121,10.4449483360121
"RAGP1_25036.10",1.46997934156288e-09,1138.2446296037,2554.14851848148,-1.16603176469065,-10.2991956718032,10.2991956718032
"AMPK.a2b2g1_5245.40",1.21399225536588e-07,2818.36946499259,7904.39975292593,-1.48779516139601,-10.2892700971714,10.2892700971714
"HGS_13644.30",1.06514126559764e-07,4123.00413589259,11321.0248564815,-1.45723675314473,-10.1607184777101,10.1607184777101
"DECR_12687.2",4.41463183051479e-08,10345.221193037,26636.8926335556,-1.36446130043285,-10.0357568285487,10.0357568285487
"UN45A_13082.9",1.34826893051769e-07,4084.3126542963,11111.4911933333,-1.44388722952891,-9.91982793701771,9.91982793701771
"SHRPN_24472.28",2.18916920558015e-07,422.201131666667,1179.09051444074,-1.48167212216082,-9.86752245749989,9.86752245749989
"PKC.B.II_5475.10",2.1240793423338e-09,36193.7585187778,79398.0951022222,-1.13336346375507,-9.82946781606366,9.82946781606366
"STAT3_10346.5",1.60611335441462e-09,15320.6125106667,33216.3279014815,-1.11641861406042,-9.81803515417051,9.81803515417051
"KTI12_23526.25",3.13556937343919e-08,597.861625507407,1480.41214001111,-1.30811535370851,-9.81568370842649,9.81568370842649
"SULT.1A3_13944.3",5.7742066719932e-07,2464.45393002222,7333.77259233333,-1.57328751942594,-9.81496626616266,9.81496626616266
"FAF2_9738.7",2.18209790490682e-07,5209.85744859259,14447.780699963,-1.47153209637984,-9.80206036515906,9.80206036515906
"DOK2_14246.50",2.07006790102516e-07,1692.82726340741,4655.62967088889,-1.45954153683065,-9.75559812205225,9.75559812205225
"SYDC_12675.14",3.68735821645645e-09,36188.1370772667,80323.94251,-1.15031324090899,-9.70091902009442,9.70091902009442
"KPRB_19150.20",9.10667430140683e-12,18177.6944441481,33313.8016662963,-0.873950771364558,-9.64897601531332,9.64897601531332
"SYDM_12395.86",2.34928389700805e-07,9604.25837423704,26221.9710481111,-1.44903001320403,-9.605713417273,9.605713417273
"sperm.egg.fusion.protein.1_21526.88",3.61388690895878e-07,2799.38518518519,997.723209877778,1.48839846894763,9.58830080500484,9.58830080500484
"Histone.H2A.type.1_22468.54",2.41880048600607e-05,45133.7190922222,10708.0255549259,2.07551317676084,9.58139893124268,9.58139893124268
"CN37_6609.22",7.56856062530078e-10,2987.09158448889,6178.56172848148,-1.04852956912574,-9.56362426080102,9.56362426080102
"Fatty.acid.synthase_8403.18",2.58892325700372e-08,1457.14551444815,3485.01434148148,-1.25801963708225,-9.54444505964892,9.54444505964892
"PCBP3_24470.20",8.79580538739922e-09,671.338353892593,1515.66347737407,-1.17483749585084,-9.46416706754122,9.46416706754122
"MAPK2_3820.68",2.23017956149145e-08,2893.20878609259,6818.40493837037,-1.23676384430799,-9.4632966454556,9.4632966454556
"H2B2E_14143.8",7.67379603655476e-05,26615.306338,5414.43938281481,2.29737229915171,9.45366345878276,9.45366345878276
"Phosphomannomutase.2_17794.6",1.33559378154499e-07,5040.23456811481,13026.2228804444,-1.36985603453889,-9.4168364225251,9.4168364225251
"METAP1_3210.1",1.23573914090573e-06,1431.01781896296,4299.65699584074,-1.58717993719271,-9.37717524610313,9.37717524610313
"KS6B1_11817.1",3.00251706653652e-08,828.218024681481,1963.72335394444,-1.24550919367281,-9.36936098841181,9.36936098841181
"RAB32_17778.19",9.8618480437134e-07,4439.06827233333,12904.5342791852,-1.53954927351367,-9.24659712604376,9.24659712604376
"KC1G1_20130.144",6.57508881299893e-07,2420.73436211852,6826.23090533333,-1.49564444140941,-9.24622107315817,9.24622107315817
"CSNK1G2_17436.193",1.85703327589615e-07,672.248683144444,1727.5265021,-1.36164091411991,-9.16545051604324,9.16545051604324
"TXN4A_21651.9",1.736630215945e-07,19935.7055561111,7789.84835403704,1.3556875169491,9.16484435229654,9.16484435229654
"SCOT_25043.74",4.0764921118803e-09,9648.88388877778,20534.6875307407,-1.08962901759356,-9.1416751630802,9.1416751630802
"PDE5A_5256.86",4.77752087516065e-08,10135.3515428889,24050.2650621852,-1.24665666498091,-9.1265208799612,9.1265208799612
"MITD1_23266.62",2.79717063581116e-07,1063.51158440741,2791.51543212963,-1.39221278359955,-9.12356163778536,9.12356163778536
"GUAA_18184.28",4.95376661080874e-09,7192.01450677778,15348.141399963,-1.09359612545137,-9.0823863133227,9.0823863133227
"H2A3_14144.3",0.000518525102215986,13754.7445267407,2024.23792187037,2.76447856959993,9.08194852341865,9.08194852341865
"PTRD1_20386.15",1.08560735920517e-07,1250.39028812593,3076.61279835556,-1.29896440929718,-9.04641319517719,9.04641319517719
"EFHA1_6226.69",2.9374486030147e-07,1740.87355965926,4527.95502055556,-1.37904820363211,-9.00798385636125,9.00798385636125
"Alpha.1.syntrophin_19274.80",1.26242620032405e-07,6132.00448535185,15103.4409052963,-1.30044660815109,-8.97151325856591,8.97151325856591
"AP4A_16583.8",3.97173097936386e-08,4403.72771594815,10181.0736214074,-1.20909253105659,-8.94851821653929,8.94851821653929
"Inhibin.bB.chain_13676.46",3.59131833874495e-08,14062.3166871481,6207.4510082963,1.17976141461034,8.78302418655938,8.78302418655938
"FER_4220.39",3.32573324661937e-06,773.091399202963,2346.62462965556,-1.60187619134508,-8.77525812822335,8.77525812822335
"IDH_18338.26",1.08070502108208e-06,15674.008929963,43241.674156037,-1.46404815583673,-8.73494001603332,8.73494001603332
"RAB6A_20083.1",1.14908863831649e-06,2951.21543208148,8161.89831314815,-1.46759549846278,-8.7169984210151,8.7169984210151
"DNJB9_11214.40",5.14532508434826e-08,19487.3976545185,8527.67983514815,1.19231626667477,8.69030105707967,8.69030105707967
"MP2K5_22041.26",1.66500009858978e-08,19107.9643211852,41380.8976948148,-1.11479085449122,-8.67149623986112,8.67149623986112
"CMIP_25100.11",6.5876333357158e-08,1593.74590534444,3675.87504114815,-1.2056660886308,-8.65821441332075,8.65821441332075
"EHD3_25232.4",4.07049357853622e-08,18918.147613037,42536.6083540741,-1.16893417210627,-8.63883607918313,8.63883607918313
"TBC13_21163.21",3.85813058656271e-08,2391.65631683333,5322.80921807407,-1.1541777697734,-8.55663894875754,8.55663894875754
"SHIP_25264.102",2.2303423651551e-09,1114.23049378519,2210.09823040741,-0.988062788604228,-8.54835214823324,8.54835214823324
"UN45A_11712.207",3.95442816837061e-07,451.101913592593,1133.68520584444,-1.32949478678585,-8.51264385297405,8.51264385297405
"ATE1_25108.6",1.29680549749593e-08,6462.48104940741,13642.1633748889,-1.07791239516489,-8.50162996902082,8.50162996902082
"RCD1_8975.26",1.71424136323051e-06,1643.21985595185,4544.56827162593,-1.46761772691001,-8.46217818882645,8.46217818882645
"Apo.A.V_15363.32",5.70228986960754e-07,27425.803538963,10743.4411326296,1.35207772656349,8.44230668019028,8.44230668019028
"IP6K1_22404.4",8.90620816197003e-08,540.104176914815,1238.4362345037,-1.19720997739685,-8.44069807382003,8.44069807382003
"ACO13_17675.17",1.89682107943534e-07,14449.5809256926,34447.8029214815,-1.25338431933641,-8.42521634618658,8.42521634618658
"PDC6I_18174.79",2.67805306326648e-08,2001.89497948889,4307.36790133333,-1.10544026086989,-8.37059354330913,8.37059354330913
"EGF.ECD_5509.7",1.57334331502498e-08,772.248971192593,1621.34997951481,-1.07005759111558,-8.34984824949768,8.34984824949768
"DOK2_19578.19",1.20286036592118e-07,21557.6085600741,49666.6865018519,-1.20408135585245,-8.33198384591451,8.33198384591451
"NCOA7_25299.11",5.37276607981264e-09,2495.43207822222,5007.9149382963,-1.00492042118995,-8.31049297671835,8.31049297671835
"RABE1_24417.22",8.78505563862797e-08,2634.9565019963,5951.25094651852,-1.17541380726379,-8.29402012304087,8.29402012304087
"alpha.1.antichymotrypsin.complex_4153.11",1.83282000015679e-06,19543.9247741481,7193.07814825926,1.44203903242573,8.27280515064488,8.27280515064488
"THIC_17341.89",1.3818895513072e-06,2788.2470986,7407.13329222222,-1.40955687825023,-8.25933611666047,8.25933611666047
"ARH_18183.3",1.89483123668826e-07,20632.5136216148,48299.3161725926,-1.22708317051441,-8.24898006079672,8.24898006079672
"BLC_13701.2",0.00100275292972291,6456.48703707407,964.599197562963,2.74274789557322,8.22496901160022,8.22496901160022
"SARG_24950.21",3.7186680498969e-07,2385.60397125556,5778.78814822222,-1.27641241697767,-8.20683734314482,8.20683734314482
"S100A6_13090.17",1.72304642988121e-10,1363.44355962222,2441.37615225926,-0.840439613385753,-8.20580279111164,8.20580279111164
"OBF1_21839.3",1.2863048200006e-06,816.821234566667,2133.39938271111,-1.38506179350304,-8.15892270690929,8.15892270690929
"GSK.3.beta_24050.26",7.77827278915326e-07,3145.84853908519,7902.45736585185,-1.32885213471811,-8.1181129406918,8.1181129406918
"S35G2_13501.10",7.06936458806192e-08,2815.82942385185,1285.08055554074,1.13170114374861,8.09236440236211,8.09236440236211
"OLFL3_8660.33",2.31659500249788e-06,9983.01802514815,3691.41549392593,1.43530189929877,8.08814133259899,8.08814133259899
"PKC.A_2644.11",1.67119987767265e-07,17533.7203285556,39999.0953911111,-1.18983523119422,-8.06347957621403,8.06347957621403
"IGF.II.receptor_3676.15",1.04383913525819e-08,12971.1230857778,6452.09720177778,1.0074633204646,8.04093392012922,8.04093392012922
"ACTN1_9843.5",8.85603178191722e-07,6610.51950593333,16595.8978592222,-1.32799112369241,-8.03801266080128,8.03801266080128
"PPM1F_23923.26",4.24510902578768e-07,2551.28310704074,6089.68069962963,-1.25514358656183,-7.99791444457582,7.99791444457582
"RFIP3_25500.6",9.54495509957359e-06,1129.96465025556,3394.13411507037,-1.58676593217831,-7.96592376354552,7.96592376354552
"NT5M_17856.23",1.52063826420309e-06,935.053292166667,2410.1759466,-1.36601797227074,-7.94745716293079,7.94745716293079
"HCDH_17739.1",4.55523562556916e-07,13006.9347124074,30890.7959245185,-1.2478960351021,-7.91351917148935,7.91351917148935
"SCO2_16851.50",5.63841109034919e-07,387.649979422222,915.554938266667,-1.23989186981606,-7.74788995801623,7.74788995801623
"BIN2_21540.73",7.04145527116359e-08,46817.0665841111,99149.3176644444,-1.08256830163624,-7.74289394140725,7.74289394140725
"Peroxiredoxin.3_8358.30",2.30623869624292e-07,6193.45006214815,13887.0863383704,-1.16492874604141,-7.7317436237367,7.7317436237367
"SPON2_8099.42",2.16830304604988e-07,12467.2402875185,5581.16485588889,1.15950398336746,7.72679542797766,7.72679542797766
"PAK6_3827.22",1.98423667818426e-06,2434.08168724444,6221.51674911111,-1.35388875375337,-7.72042406594974,7.72042406594974
"XPO5_25963.2",5.23562580090811e-05,14203.0982301852,4080.14888877778,1.79951196645888,7.70376723448676,7.70376723448676
"OAF_6414.8",1.94369254317632e-08,10980.4145683333,5494.27078188889,0.998932605036911,7.70314135137661,7.70314135137661
"IGF.II.receptor_16057.6",6.53791176486084e-10,8699.97728340741,4865.64853914815,0.838379520219357,7.70014779842749,7.70014779842749
"Sphingosine.kinase.1_4294.16",1.55922847594273e-06,3506.98355936296,8772.1262962963,-1.32269591600426,-7.6810145474466,7.6810145474466
"LASP.1_21862.145",7.73473967760584e-08,11270.3946917037,23714.0986425926,-1.0732069936701,-7.6321698089567,7.6321698089567
"PDE5A_16805.5",6.19262372440096e-08,33307.9166251111,69356.7893818518,-1.05817199804235,-7.62743635903907,7.62743635903907
"GRL1A_23398.1",1.29169476980481e-07,984.995308611111,2115.86119340741,-1.10305622725139,-7.59877796965123,7.59877796965123
"iC3b_2683.1",8.6186077540769e-05,25673.2600002222,7027.07711925926,1.86926986476341,7.59776491294533,7.59776491294533
"ARRB1_12643.4",1.03786268910476e-06,9917.79329201481,23905.8694651852,-1.26927381605149,-7.59515694453349,7.59515694453349
"SHP.2_11830.48",3.75958642281438e-09,21070.0555962963,39322.1383944444,-0.900147658729836,-7.58361793882776,7.58361793882776
"PNPT1_21378.7",3.15729390488836e-06,3490.84792205185,9047.30051448148,-1.37390988511407,-7.55744548100854,7.55744548100854
"IF5A2_11355.10",2.06322242099059e-06,1735.28590533704,4345.81020585185,-1.32445178869861,-7.53010965546398,7.53010965546398
"SH3G3_18318.98",5.76753533422429e-07,10044.7457194556,23185.5897531111,-1.20678738082358,-7.52915821840599,7.52915821840599
"Lectin..mannose.binding.2_7638.30",2.01884646718718e-06,10207.2982715926,4105.53831259259,1.31395775191321,7.4828536755545,7.4828536755545
"GSH0_18214.2",3.63600678186807e-08,2475.0462139963,4955.26261325926,-1.00150605430921,-7.45057941865627,7.45057941865627
"HTRA1_15594.47",4.77969899646618e-08,22518.9883546667,11132.3900824074,1.01637864994415,7.44050098821474,7.44050098821474
"FGL1_5581.28",7.52835368731285e-08,76519.5623014815,37105.1158848148,1.04421050856897,7.43822470069812,7.43822470069812
"ITBP2_21985.61",6.01173689330113e-08,2184.75273662222,4455.28985607407,-1.02804928557265,-7.42354392688225,7.42354392688225
"Pregnancy.zone.protein_6580.29",4.52532463005654e-06,33106.1979018519,12653.2584771148,1.38759237647059,7.41577967888171,7.41577967888171
"MAOM_25042.3",5.44521942261734e-07,59211.4585182593,133909.492216296,-1.17730993387508,-7.37465131295225,7.37465131295225
"SNTB1_9078.207",1.11693962210126e-07,7349.1125922963,15328.7572847037,-1.06059878154295,-7.37325123237681,7.37325123237681
"UBP19_21730.56",6.61452660565215e-09,558.485000003704,1040.53701644444,-0.897737851041677,-7.34304785891335,7.34304785891335
"PRKRA_22010.36",9.60246231136572e-06,2270.88940325926,824.797448559259,1.46114567072367,7.33146992487413,7.33146992487413
"EF.1.alpha.1_25256.23",3.3947770309994e-07,11931.5186831852,26120.0759255185,-1.13038140477871,-7.31265066125467,7.31265066125467
"CHM2A_17728.61",7.48739762841418e-07,3972.75635806667,9063.70230488889,-1.18996015869481,-7.28930217727707,7.28930217727707
"HMHA1_13544.9",5.72768098688482e-07,22220.8324686667,49797.4447740741,-1.1641588500131,-7.26670419728105,7.26670419728105
"SNAA_4292.5",3.33878787030689e-07,5491.43292148148,11892.002633037,-1.11473713089967,-7.21949600945391,7.21949600945391
"M4K5_21989.12",2.80995307315828e-06,4602.64763398519,11333.0830248889,-1.30000447872393,-7.21671607544784,7.21671607544784
"FTMT_8048.9",1.73254448735459e-05,11153.0893828889,3902.42154322222,1.51500185632737,7.21340198012119,7.21340198012119
"PCBP2_23363.41",1.0060753956712e-06,7838.93726347037,18033.0320164444,-1.20191200293358,-7.20831035426505,7.20831035426505
"IGF.I_2952.75",9.17926298762351e-08,28469.8906177778,14014.6284368148,1.02250345482148,7.19555332380332,7.19555332380332
"H2B2E_22974.25",0.000917418218974457,8985.018724,1742.949424,2.36599080349321,7.18653769124063,7.18653769124063
"ABLM3_13578.98",3.59329567301882e-05,319.655823048148,978.126502059259,-1.61350168730174,-7.17121961723971,7.17121961723971
"PKB_2867.52",1.03472443508158e-06,1539.88981481852,3531.47934159259,-1.19744553296494,-7.16692142089104,7.16692142089104
"ACADM_17333.20",9.36611041522886e-06,1063.32390945556,2853.27635803704,-1.42403835070458,-7.16069243908235,7.16069243908235
"BCAT2_19365.11",5.94338581101917e-07,1786.3358642,3963.29989711111,-1.14969877873315,-7.1579855950267,7.1579855950267
"SH3G2_12499.108",5.98491607807828e-07,14786.6319345185,32716.0158433333,-1.14570359151041,-7.12964692468539,7.12964692468539
"PRS6A_23665.35",1.16507385604683e-09,2162.76333331852,3760.15541151852,-0.79791648854209,-7.12830387953612,7.12830387953612
"ADDB_24468.36",8.19641400712699e-08,1325.54956789259,2657.92232518518,-1.00370832440691,-7.11265469466812,7.11265469466812
"NEUM_15325.14",1.57908300343453e-06,9723.04973265556,22703.4652261111,-1.22343170684262,-7.09785532341389,7.09785532341389
"DOK1_16831.7",3.87276318999819e-08,1835.0871193037,3561.66679003704,-0.95670399664085,-7.09106998804408,7.09106998804408
"SYNC_21383.37",1.07062013769352e-07,18407.2725311111,37256.6674903704,-1.01722276138664,-7.09041351821594,7.09041351821594
"S100A4_9750.7",1.62300126538599e-10,743.0519547,1226.90253081111,-0.723485647469083,-7.08269379922641,7.08269379922641
"BN3D2_21115.48",1.48624876568988e-06,30382.1560078889,13094.3090741111,1.21428431401274,7.076737866611,7.076737866611
"Malate.dehydrogenase.2_15534.26",4.88779890445362e-07,38165.9864198519,82953.3122988889,-1.12001210965885,-7.0682694934147,7.0682694934147
"H2B3B_18823.52",0.00114360517813125,11467.2891561111,2171.97456807037,2.40044526582681,7.06144717759977,7.06144717759977
"Endothelial.lipase_23148.100",6.21076747223339e-09,2166.28705760741,1194.69895054815,0.858577306487403,7.04621922898852,7.04621922898852
"RBG1L_25286.33",1.1207638370356e-09,4109.93061737037,7083.56930033333,-0.785362456136195,-7.02937558265111,7.02937558265111
"CRKL_9877.28",1.60085521767117e-06,2367.51526748519,5474.03502059259,-1.20923093520776,-7.00827678365665,7.00827678365665
"Dynamin_24435.1",6.83659635083629e-07,15057.3282301481,33104.2102066667,-1.13654891008504,-7.00700594798661,7.00700594798661
"RABL6_25276.32",6.28184379480242e-10,3629.85932096296,6148.65296296296,-0.760356745618374,-6.99673652103875,6.99673652103875
"NIT2_17808.37",6.76393441933007e-07,1480.06823047407,3244.16866248148,-1.13218514142442,-6.9853565782501,6.9853565782501
"C4b.binding.protein.alpha.chain_9449.150",5.35607032198561e-09,22626.6458844074,12600.9735802593,0.844487535089524,6.98488622545386,6.98488622545386
"SMAD5_21478.20",3.52577883897747e-07,5052.88423874074,10683.24749,-1.08017123025557,-6.97006943292267,6.97006943292267
"F16B1_25081.6",2.42556026378973e-05,1500.44051444074,4260.47504124074,-1.50562817547927,-6.94875698363003,6.94875698363003
"PAK4_13719.19",6.59116579472991e-07,3462.57032914815,7543.11349811111,-1.1233167593178,-6.94326331021347,6.94326331021347
"CYH3_21365.5",3.98139701235881e-06,276.531213985185,671.266522648148,-1.27944335764263,-6.90894872866167,6.90894872866167
"COX5A_18226.148",2.18529033116647e-06,3989.17135778148,9254.65769548148,-1.21409053295261,-6.87234835987779,6.87234835987779
"F118B_23350.66",4.08043195840474e-06,519.824629644444,1257.44565837778,-1.27439915762615,-6.86811155493763,6.86811155493763
"GPDA_11081.1",4.59097590335002e-05,1845.53144038889,617.2253498,1.58016709492645,6.85491495266286,6.85491495266286
"AAMDC_24216.30",1.99240449184665e-08,959.743107025926,1776.67199584815,-0.888457161039921,-6.84167319377586,6.84167319377586
"NUD16_20948.16",3.5165986395279e-06,2602.69183127037,6147.40133740741,-1.23997217429359,-6.76265596536545,6.76265596536545
"C8_2429.27",1.35602392752219e-06,11106.464383,5000.19666666667,1.151342879316,6.75577220099333,6.75577220099333
"LIMD1_25280.2",2.83698879116884e-07,3801.83839511111,7772.12526762963,-1.03161194522538,-6.75411028638304,6.75411028638304
"LBP_3074.6",3.29949373634954e-09,54183.1560081482,31213.8084785185,0.795660033697948,6.74843250052988,6.74843250052988
"C3b_4480.59",0.00406045052748667,17957.0201252259,2554.51117286296,2.81342881125714,6.72810617982396,6.72810617982396
"Coagulation.Factor.IXab_5307.12",9.79822781477998e-09,18073.6396292963,10105.2597946296,0.838780649945645,6.71767047771519,6.71767047771519
"LANC1_13986.6",4.47657245283598e-07,1244.06141975926,2590.16619340741,-1.05798695524396,-6.7172167144021,6.7172167144021
"STAT3_10354.57",1.028578080784e-07,4127.62427988889,8029.69905351852,-0.960034263404344,-6.7084916499705,6.7084916499705
"MTSSL_25252.29",4.32139898121189e-06,2253.65109057037,5358.91493822222,-1.24967674112275,-6.70373546144328,6.70373546144328
"HEXI2_14205.6",1.16409395763867e-07,482.132345674074,941.125164588889,-0.9649573847598,-6.69102605165403,6.69102605165403
"PLPP_3897.61",5.57715234134846e-08,2612.2772839037,4949.24053492593,-0.921899117484685,-6.68707590791629,6.68707590791629
"Fragile.histidine.triad.protein_9826.135",8.21043237650289e-07,1235.27829221481,2644.557963,-1.09819049753454,-6.68318539900808,6.68318539900808
"RM01_20433.19",5.83057105292094e-06,4455.98174932593,10777.7909872222,-1.27424628519382,-6.66977319645962,6.66977319645962
"I5P1_25444.29",1.28470584951758e-06,10754.0763166296,23516.156502037,-1.12876866940833,-6.64979780701966,6.64979780701966
"B4GT1_13381.49",4.60802964922863e-08,28034.4168318519,14974.0272428889,0.904736775049194,6.63758753953631,6.63758753953631
"CBL_12016.60",7.67255434567874e-08,13384.0559050741,25499.437078963,-0.929950022131642,-6.61665022931824,6.61665022931824
"IL.18.Ra_3446.7",5.43098375171616e-07,8697.62946477778,4185.801214,1.05511844977397,6.61044528105059,6.61044528105059
"HCC.4_4913.78",4.35929832964384e-07,23603.0724284815,11489.4839918148,1.03866066237212,6.60648777657839,6.60648777657839
"ILK1_10053.5",1.46615664815054e-06,9326.47269536296,20419.8881881852,-1.13057150954214,-6.59555026098172,6.59555026098172
"AGO3_15323.112",3.95204530785069e-09,1230.26732505556,2115.16687248148,-0.781799653650755,-6.56960171651848,6.56960171651848
"PKB.beta_5360.9",7.41078592751327e-07,6077.01580259259,12763.3972848519,-1.07057743960106,-6.56278501620834,6.56278501620834
"X5NT3_19615.213",1.64998115705955e-07,637.107551459259,1243.66298347407,-0.964986744277655,-6.54504287268588,6.54504287268588
"HEXI1_15596.7",2.10722886289682e-06,3772.73181075185,8381.98806581481,-1.15168291932203,-6.53728427308517,6.53728427308517
"Coagulation.Factor.IX_4876.32",8.76280185508908e-09,28749.4358437037,16389.152592963,0.810792384723902,6.53284370348072,6.53284370348072
"BSP_14023.84",1.30594460582599e-05,4247.14000007407,1681.81271603704,1.33647460723377,6.52744254357644,6.52744254357644
"FCN1_3613.62",8.41869502320731e-06,15238.003291963,6253.06026751852,1.28503954477938,6.52126114163926,6.52126114163926
"MK10_15418.25",5.51704050469648e-06,1849.90022630741,4369.92903295556,-1.24016238913762,-6.52113823596428,6.52113823596428
"calgranulin.B_5339.49",0.000547585183680582,16562.1926335185,4144.34504111111,1.99867765482568,6.51878372998659,6.51878372998659
"Cofilin.1_4203.50",4.27624167076035e-09,1091.48057606296,1871.24777769259,-0.777714146505633,-6.50864128618358,6.50864128618358
"MMP19_6425.87",3.72781767681239e-07,9807.68703711111,4863.82160503704,1.01182262875596,6.50454764158794,6.50454764158794
"G6B.ECD_7065.1",6.10512664623873e-07,14066.2274075556,28969.36284,-1.04229250739191,-6.47712387630286,6.47712387630286
"TNF.sR.I_2654.19",6.06839291333952e-07,16405.1763791481,7972.42699622222,1.04106021813377,6.47219465779506,6.47219465779506
"CTLA.4_3022.4",0.0961777455082858,6932.07695510037,85.0967695459259,6.34803949497588,6.45548264956248,6.45548264956248
"CG045_8298.8",4.3460194167486e-07,3217.79228392593,6500.02619340741,-1.01437433213416,-6.45335652116328,6.45335652116328
"MIP.5_18289.16",3.82928655236928e-07,26417.0257607407,13159.3048559259,1.00538476531993,6.45143553777659,6.45143553777659
"C3_2754.50",2.28927791183143e-06,65939.6716877778,29858.1146303704,1.14302363349255,6.44699789395977,6.44699789395977
"CISY_18309.18",6.24402598078953e-07,47422.7171412593,97361.0270396296,-1.03776606067341,-6.4388561550837,6.4388561550837
"ZFAN1_19173.5",2.31851356458219e-07,22964.0871393333,44941.7332918519,-0.968676331610901,-6.42696438586534,6.42696438586534
"RNAS4_5644.60",3.32048936205722e-08,18276.1728807407,10090.5788884444,0.856955051603151,6.40899364613766,6.40899364613766
"PURB_18300.39",9.06401095684608e-08,6823.88246885185,12822.1327362593,-0.909971545138289,-6.40863801764872,6.40863801764872
"COX19_23575.58",4.12363963544688e-06,2983.21041153704,6800.60724285185,-1.18879783658024,-6.40134264812163,6.40134264812163
"EF2K_12332.7",4.30628217141982e-05,4578.06627577778,1658.342428,1.46499641168912,6.39602419504163,6.39602419504163
"GAGE.2_25413.80",1.01180605462761e-05,4676.95594662963,1928.17107007407,1.27833678453207,6.38516788994592,6.38516788994592
"DLGP4_24436.23",1.5454065378231e-06,7449.92835398889,15947.9082709259,-1.09806875604165,-6.38083060420008,6.38083060420008
"AP2B1_24938.7",2.16644536341029e-06,3337.82211930741,7285.86411488889,-1.12619301632051,-6.37904133694967,6.37904133694967
"sCD14_16914.104",2.25718867949029e-07,26927.1830033333,13849.4934983333,0.959230094481957,6.37545772628168,6.37545772628168
"BTK_3416.2",7.39063552476727e-06,6200.54753084074,14664.1220576667,-1.24182317795289,-6.37218989256663,6.37218989256663
"H2A1A_22402.12",0.00172814375871682,6901.71057622222,1395.47253086667,2.30620024951131,6.3706939995053,6.3706939995053
"ASPC1_25085.37",1.57556632115997e-08,4492.67218103704,7904.11639925926,-0.815030396916072,-6.35932627242016,6.35932627242016
"Cyclophilin.F_5248.68",7.17676768728987e-07,32960.1609257778,67520.5871192593,-1.03460416252582,-6.35668154701668,6.35668154701668
"Calgranulin.A_25216.8",5.35034018378811e-07,4321.07962955556,2140.74275722222,1.01328037298755,6.3549080382099,6.3549080382099
"TF2L1_25104.10",5.18474860300698e-06,6121.29032875185,14082.5785186296,-1.20200381451886,-6.35291746145638,6.35291746145638
"TTC27_24444.10",1.14288845829906e-06,475.551913596296,997.132818914815,-1.06818284419289,-6.3471383509772,6.3471383509772
"SH3G2_20139.57",8.22035219603662e-06,3257.20940326296,7736.38500048148,-1.24802311981554,-6.34633431636534,6.34633431636534
"RAB1B_19278.19",1.6503420167938e-05,2663.05039097037,6679.56205711111,-1.32667378818239,-6.34471927555738,6.34471927555738
"PRL_2585.2",1.05532169497636e-06,9873.64481481481,4732.58530862963,1.06095423596827,6.34091514282698,6.34091514282698
"Calpain.I_2668.70",2.55466154701549e-08,40830.5732922222,72788.4367881481,-0.834059457045869,-6.33273540610823,6.33273540610823
"TRML1.ITIM_11147.17",2.23283536447826e-07,336.915020585185,651.73483537037,-0.951900360232271,-6.33122570127236,6.33122570127236
"OXSM_18271.43",5.81340462206946e-06,1522.47273665926,3510.93495891481,-1.20543887650002,-6.31115895373554,6.31115895373554
"DYL2_11493.169",8.80870632185594e-07,8755.75362181481,18026.0444439259,-1.04177958863061,-6.30806694923388,6.30806694923388
"PRDC1_20950.159",2.32682445378038e-06,13110.5451858926,28453.5232511111,-1.11787962547605,-6.29728017539484,6.29728017539484
"Holo.TC.I_19614.8",6.88653655219656e-05,17138.7180244815,6008.17086443704,1.5122614530587,6.29403087167389,6.29403087167389
"MAPKAPK3_3822.54",7.66085040416251e-07,15778.6162135556,32174.6238681481,-1.02795259658951,-6.28667335656302,6.28667335656302
"AP1G2_12714.38",1.66571065393372e-06,4020.62936207407,8543.92917637037,-1.08747833928307,-6.28388531038751,6.28388531038751
"PI42A_12697.30",7.84846219079279e-07,8277.36341585185,16878.821645963,-1.02797098417242,-6.27598431370708,6.27598431370708
"OSBP1_25055.56",2.04253154081759e-05,1754.19802465556,4427.58409464074,-1.33570809158513,-6.26424551988733,6.26424551988733
"RILP_24244.81",1.99427898162478e-08,2835.49446507407,4982.17539088889,-0.813175470498147,-6.26162521386241,6.26162521386241
"P.Cadherin_2643.57",6.94294512566595e-08,34629.8182311111,18894.1968307407,0.874071622279864,6.25700348251222,6.25700348251222
"NAP2L_19188.21",2.72509664361653e-06,10388.4259052593,22634.6116873704,-1.12355348832088,-6.25214606750638,6.25214606750638
"PKB.gamma_3392.68",2.94970712331154e-08,39019.574732963,69377.1286,-0.830262076824541,-6.25205701194122,6.25205701194122
"MZF1_14662.6",3.42809784536119e-08,3964.52436218519,2222.65810703704,0.834861743472682,6.23219849275133,6.23219849275133
"MIRO1_21752.10",1.01537009490725e-05,1784.31767496296,4231.90213994074,-1.245933774884,-6.22141535029334,6.22141535029334
