"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"HIBCH_12396.19",1.69420129998978e-06,6152.54372404074,13591.6364611111,-1.14346425945023,-6.598972250362,6.598972250362
"ARFP1_13488.3",2.22277762096615e-06,3439.9708023963,7717.77530881481,-1.16578872289021,-6.59032487429577,6.59032487429577
"GNA1_13954.9",1.54540132463409e-06,1989.09588474815,4359.64950614815,-1.13209933101404,-6.5785824792779,6.5785824792779
"PI42A_12697.30",6.51419655706955e-07,7908.99226344444,16519.0826748519,-1.06256778604952,-6.57319217159187,6.57319217159187
"PDLI5_23703.8",1.26978516756161e-08,22695.7756377407,40374.7258840741,-0.831028671125415,-6.56202655740015,6.56202655740015
"F118B_23350.66",5.13338364011719e-06,502.234341562963,1182.79639913333,-1.2357691714105,-6.53672000932314,6.53672000932314
"HEXI2_14205.6",1.42857961548965e-07,472.963189292593,916.174897103704,-0.953895130986555,-6.52950331737781,6.52950331737781
"C1TC_12575.30",1.03956937397272e-08,9651.32053548148,17011.5761318519,-0.817718556896472,-6.52796705463143,6.52796705463143
"LANC1_13986.6",6.3676601526375e-07,1207.47825105556,2500.46528803704,-1.05019937374547,-6.50705645321724,6.50705645321724
"IGF.II.receptor_3676.15",1.03507193920491e-07,12763.0368306296,6697.04226348148,0.930375666382861,6.49870144318112,6.49870144318112
"H2B1K_22403.13",0.00202029398526638,2669.62444437778,501.884958848148,2.41120818644376,6.49720644577384,6.49720644577384
"PURB_18300.39",9.35071150170855e-08,6613.53275703704,12543.6590325556,-0.923465220586686,-6.49118048854996,6.49118048854996
"S100A4_9750.7",4.03563251012954e-10,733.731563766667,1184.15790119259,-0.690537215883104,-6.48696764124173,6.48696764124173
"BCAT2_19365.11",1.47355780730942e-06,1775.03792178148,3836.22016459259,-1.11183567389483,-6.483817408794,6.483817408794
"IDH3G_19275.68",1.29118075030726e-07,3070.75512340741,5891.42374492593,-0.940022854070981,-6.47582962184833,6.47582962184833
"CTLA.4_3022.4",0.0962168122907649,6930.87012382481,84.5823662540741,6.3565357527143,6.46300159620224,6.46300159620224
"OSBP1_25055.56",1.78922634998137e-05,1672.71806582963,4297.3534361963,-1.36125413482829,-6.46232900964481,6.46232900964481
"Fragile.histidine.triad.protein_9826.135",1.33700828334814e-06,1184.03222224074,2535.50479425926,-1.09856465933792,-6.45282149372215,6.45282149372215
"AGO3_15323.112",5.38391923451495e-09,1194.17022630741,2048.77423874074,-0.778752513506073,-6.43942779878467,6.43942779878467
"SHC1.PID_16043.30",3.50028480966033e-07,4789.7055557037,9556.26436233333,-0.996509794866191,-6.4333642132114,6.4333642132114
"OXSR1_20116.30",4.49236787057427e-07,1470.42516461111,2966.0153292963,-1.01229269211844,-6.42555285418847,6.42555285418847
"LBP_3074.6",3.44688298875172e-09,54022.9082303704,31941.5893014815,0.758135208962678,6.4157748979477,6.4157748979477
"MAPKAPK3_3822.54",6.78505537961448e-07,15227.545308,31310.1825925926,-1.03994852489273,-6.41486694595924,6.41486694595924
"GPDA_11081.1",6.40920439207803e-05,1838.53000006667,638.054650207407,1.52680081470026,6.40217488329505,6.40217488329505
"TF2L1_25104.10",4.73455738275581e-06,5983.99267427037,13765.4108230741,-1.20186735305965,-6.39960787185895,6.39960787185895
"RILP_24244.81",1.48673292597715e-08,2735.2599382963,4807.99621388889,-0.813757817688622,-6.36990662412969,6.36990662412969
"MIRO1_21752.10",9.15874700388143e-06,1696.73707821852,4073.19547327407,-1.26339802507439,-6.36520636866946,6.36520636866946
"SNAA_4292.5",1.23319939300405e-06,5418.56648137037,11422.3078594444,-1.07587104204879,-6.35728615849748,6.35728615849748
"PI42B_23006.19",2.71334915399715e-06,816.186646125926,1800.5837859963,-1.14149372202633,-6.35411831722654,6.35411831722654
"P.Cadherin_2643.57",4.42662757665742e-08,35060.7808644444,19273.6959659259,0.863224875271017,6.34809273008073,6.34809273008073
"BN3D2_21115.48",2.48073854101184e-06,30810.1745262963,14056.8763988519,1.13213080820819,6.34606754966952,6.34606754966952
"PKB.beta_5360.9",1.0580422030307e-06,5897.157243,12297.5967086296,-1.06028483239896,-6.33572884456227,6.33572884456227
"TTPAL_24687.18",5.20130141865968e-07,1765.10432099259,3549.23740737037,-1.00775562702994,-6.33262346931413,6.33262346931413
"CG045_8298.8",6.15901687154991e-07,3119.96232507407,6325.06360081481,-1.01955137869163,-6.33191222083485,6.33191222083485
"H1X_12709.63",0.004583603169872,11049.9734155148,1693.17086404815,2.70624342541347,6.32934314961832,6.32934314961832
"GAGE.2_25413.80",1.06647992938755e-05,4688.58901251852,1942.06855977778,1.27155969000749,6.32225494045312,6.32225494045312
"ARFG2_11664.32",1.49118327488644e-06,7858.19705714815,16664.2852257778,-1.08448918655832,-6.31874260030067,6.31874260030067
"Cyclophilin.F_5248.68",7.68217095529951e-07,33061.185616963,67669.29428,-1.03336288035301,-6.31851389929328,6.31851389929328
"CRKL_9877.28",3.82800779000488e-06,2336.93156375556,5245.16921811111,-1.16637383145094,-6.31827875529642,6.31827875529642
"AAMDC_24216.30",5.18907390312674e-08,941.39351852963,1716.64985592222,-0.866725978418459,-6.31402087225838,6.31402087225838
"BSP_14023.84",1.77511517485553e-05,4257.64374488889,1695.92893003704,1.32797952514824,6.3089298879487,6.3089298879487
"ZFAN1_19173.5",2.67405795716867e-07,22460.61751,43589.2825511111,-0.956575865828989,-6.28740976775756,6.28740976775756
"GCST_21240.6",2.71502085443348e-06,3812.58129632593,8335.79024681481,-1.12855087486553,-6.28177015890988,6.28177015890988
"RM01_20433.19",9.17736660413744e-06,4466.16829224815,10576.7193821111,-1.24378269077472,-6.26528405988073,6.26528405988073
"MMP.9_2579.17",3.85389783990605e-05,37436.5508228889,14039.4543208889,1.41496065713987,6.2457775563992,6.2457775563992
"PRDC1_20950.159",2.39223582071993e-06,13037.8130045593,28117.9318107407,-1.10878859359241,-6.23271801922435,6.23271801922435
"DPYS_20165.4",1.4822415964447e-07,5693.98028822222,3028.17668725926,0.910988112905263,6.22121161598658,6.22121161598658
"CYH3_21365.5",9.53609884367734e-06,281.83872427037,665.044403325926,-1.23858081924425,-6.218455097051,6.218455097051
"HNP.3_20539.4",7.13716847309489e-05,10057.5587245926,3558.43699581481,1.498964564114,6.2154176693466,6.2154176693466
"KPCI_3379.29",7.91418781443008e-07,946.402860103704,1915.65742790741,-1.01731325196002,-6.20723207572725,6.20723207572725
"Calcineurin_4903.72",1.30179583159154e-07,16583.9305758889,30960.1218107407,-0.900625165567996,-6.20121596179351,6.20121596179351
"KS6B1_15608.5",1.02576071741048e-07,655.488765433333,1212.23530867037,-0.887026810418807,-6.19938951865045,6.19938951865045
"G6B.ECD_7065.1",8.06249184847083e-07,14252.3991771111,28806.2489303704,-1.01517701325307,-6.18601230781263,6.18601230781263
"TTC27_24444.10",1.66425294027319e-06,471.937572033333,987.936028796296,-1.06582159459422,-6.1591492254164,6.1591492254164
"HTRA1_15594.47",3.22505208385047e-07,22431.3675317037,11622.3725106296,0.948612976646974,6.1578862927082,6.1578862927082
"EHD1_24235.2",4.051850708479e-07,15917.2110291481,31000.4105774074,-0.961699750164841,-6.14751809425166,6.14751809425166
"sCD14_16914.104",2.73355707380036e-07,27122.5743207407,14180.4462557778,0.935591182780928,6.1405392768576,6.1405392768576
"S100A12_5852.6",5.15945175300671e-05,5967.07347733333,2212.06913581481,1.43162706591494,6.13795279205321,6.13795279205321
"SPN1_17765.3",3.62107011415776e-06,1814.53096704074,3964.42312755556,-1.12751427302144,-6.13498901867567,6.13498901867567
"VCIP1_23187.9",3.67280051601577e-06,1457.74711944074,3175.99440333333,-1.12346789824996,-6.10605101454261,6.10605101454261
"C3_2754.50",4.35841317943032e-06,69233.3044825926,31454.2644655556,1.13821058294657,6.10157314777245,6.10157314777245
"AP2A2_13621.31",1.76781229837698e-09,22731.4809885185,36850.6106585185,-0.696996845829505,-6.10050939575226,6.10050939575226
"ADAM.9_3795.6",1.51253577444381e-08,509.754176959259,875.058230425926,-0.779577331918288,-6.09652420000697,6.09652420000697
"PI42B_18232.42",1.35781973200987e-07,15124.3300822222,27982.1753503704,-0.887636881801422,-6.09554261134053,6.09554261134053
"Rab.33A_23255.7",6.10354607699602e-05,410.043333337037,1117.22588474444,-1.44607261781795,-6.09435414085065,6.09435414085065
"FCN1_3613.62",1.07310288984302e-05,15388.3672428519,6587.87508237037,1.22395506060933,6.0822716500058,6.0822716500058
"CD2AP_21961.14",1.01122816509705e-05,1054.86650206667,2446.08771596296,-1.21341570823242,-6.06119449760065,6.06119449760065
"TRML1.ITIM_11147.17",6.33247299588848e-08,331.923683137037,594.738456788889,-0.841403794776725,-6.05678350270453,6.05678350270453
"TTC1_9864.38",3.79113896140508e-06,15593.0455352667,33673.7893837037,-1.11072334621731,-6.02148705558491,6.02148705558491
"FGL1_5581.28",4.23753814781819e-07,75717.5345648148,39423.2442385185,0.941580931987092,6.00058829627953,6.00058829627953
"DLRB1_3845.51",3.28436166224444e-05,2749.36991772963,6948.70010277778,-1.33764208802251,-5.99738388082713,5.99738388082713
"GAB1_24268.21",1.1965686276067e-06,1326.7996913,2677.07897117778,-1.0127091161072,-5.99732656643477,5.99732656643477
"B4GT1_13381.49",1.01920282033773e-07,28062.0009055556,15496.0206583333,0.856720098779543,5.98996365503949,5.98996365503949
"ZAP70_4476.22",6.52502517139128e-06,30590.8554730741,13800.5934571111,1.14837014489089,5.95477900020682,5.95477900020682
"tollip_13963.7",2.4600995045568e-06,13825.9405964444,28815.9004522222,-1.05948747022284,-5.9427153622834,5.9427153622834
"HCC.1_2900.53",1.01583261491903e-06,7097.13572011111,3576.46586422222,0.988702223875823,5.92546826597544,5.92546826597544
"MIP.5_18289.16",7.91505081613964e-07,26127.9351437037,13331.0802054074,0.970799429432784,5.92337765945464,5.92337765945464
"GRAP1_24432.3",1.01074874539037e-05,5304.46039093333,12050.6132507778,-1.18382866441018,-5.91364655585658,5.91364655585658
"C8_2429.27",4.20126999959211e-06,11029.6272635185,5145.94312755556,1.09987661939999,5.91361797729901,5.91361797729901
"DC1L1_24981.8",1.6008934772366e-06,1146.14666667778,2324.67170796296,-1.02023532163006,-5.91291415506408,5.91291415506408
"NEUM_15325.14",7.31824556188347e-06,10011.4702882111,22227.9646909259,-1.15072198922679,-5.90963981809267,5.90963981809267
"PAPOG_8343.224",1.67041205472335e-05,467.461954744444,1101.88327157778,-1.23705054107025,-5.90960863127056,5.90960863127056
"PAPS1_14007.22",3.62713107191542e-08,1163.90878597037,2018.32133745185,-0.794177884046538,-5.9090303146895,5.9090303146895
"GTPB9_12659.13",3.32710084102619e-07,2698.96676951852,5073.12226337037,-0.910466716134367,-5.89794332900984,5.89794332900984
"UCHL5_17405.2",7.42708261106393e-08,1153.65481475926,2046.83137864074,-0.827180636111973,-5.89712109113604,5.89712109113604
"X7B2_15358.28",7.92892026322872e-06,15745.306667,7066.81559648148,1.15578968821369,5.8954358023172,5.8954358023172
"UBA6_25284.47",1.10727354381597e-06,9746.22761325926,19322.3074898519,-0.987351571873388,-5.88041426305515,5.88041426305515
"BIEA_11382.5",4.89130117260679e-08,3265.11502059259,5695.56814811111,-0.802705947133718,-5.86824250747458,5.86824250747458
"RNAS4_5644.60",7.17601822897406e-08,18371.4237862963,10396.9688885185,0.821300450479691,5.86746607241322,5.86746607241322
"BTK_3416.2",1.36653661460308e-05,6154.06378589259,14194.1833332222,-1.20568854337338,-5.86492570231507,5.86492570231507
"MITF_22383.21",6.17650103495393e-06,306.689588477778,668.300452677778,-1.12371766069477,-5.85373463103708,5.85373463103708
"TNF.sR.I_2654.19",1.36707384321004e-06,16398.8646097407,8210.48164640741,0.998057170476704,5.8528148696706,5.8528148696706
"DAB2_21963.48",5.67441329158866e-06,20660.6456176667,44690.9075311111,-1.11309600440133,-5.83938961361045,5.83938961361045
"POP7_20398.60",5.44287472800994e-06,24821.546173,11541.3997943333,1.10477477468113,5.81572406087702,5.81572406087702
"AP2B1_24938.7",4.64764093013329e-06,3262.04039086296,6946.73958825926,-1.09056137044448,-5.81571015919939,5.81571015919939
"PKB_15627.83",1.00528837214136e-06,8017.21364240741,15687.0356787037,-0.968399932555729,-5.80818132108619,5.80818132108619
"EF1D_17826.341",3.11832226064349e-07,27478.640452963,51002.2505344444,-0.892250282692338,-5.80505083142529,5.80505083142529
"MNDA_20076.7",0.00114190026148418,54331.6925094815,13869.3232101111,1.96989660040876,5.79616826031822,5.79616826031822
"MK10_15418.25",1.38159385297984e-05,1822.48133741852,4165.88738688148,-1.19271979954303,-5.7961645243628,5.7961645243628
"Elastase_13671.40",1.03449471645771e-05,56646.0140714815,25337.7625103704,1.16068531284722,5.78633166954671,5.78633166954671
"MATN3_19361.78",1.50934971783848e-06,6960.90765414815,3502.80086425926,0.990766463145566,5.76745976389957,5.76745976389957
"TIM10_25215.1",1.30911753264954e-06,1856.67109045556,3662.22518522222,-0.980002238930305,-5.76537410517507,5.76537410517507
"COX5A_18226.148",9.48045807450809e-06,4061.08411474444,8981.40921807407,-1.14507691796662,-5.7519167984051,5.7519167984051
"TMPS6_11239.49",0.00014897395019907,1859.53827157407,656.279135807407,1.50256296738978,5.75014269288657,5.75014269288657
"LRC59_19163.26",6.30181640807205e-06,15637.3763983741,33628.6158851852,-1.10469091940865,-5.74498296575533,5.74498296575533
"DRG1_17849.6",1.07026043049496e-05,887.848868359259,1975.54246918519,-1.15386283718002,-5.73528738347029,5.73528738347029
"MK01_3115.64",1.99140626767984e-06,1634.51104934074,3280.40518518519,-1.00501489314195,-5.72942923439583,5.72942923439583
"C4b.binding.protein.alpha.chain_9449.150",5.21321161897769e-08,21994.1203288519,12767.7444031111,0.784614225027991,5.71426273822068,5.71426273822068
"PKB.gamma_3392.68",8.76048995190021e-08,38848.97354,67905.9830859259,-0.805662213058454,-5.68593819121115,5.68593819121115
"RCD1_8975.26",3.39833106018446e-05,1822.93851847407,4403.01448562593,-1.27222568566081,-5.68523857807128,5.68523857807128
"MYCBP_19250.50",1.95255814033577e-06,15648.9954317778,31171.7943207407,-0.994171154146933,-5.67611683614439,5.67611683614439
"Kininostatin_19631.13",0.00102985821775061,18886.0529631111,5073.69,1.89621394204509,5.66441306854755,5.66441306854755
"TMOD2_12853.112",0.000207851196426069,694.43746912963,2016.94788068148,-1.53825710702519,-5.66424334252087,5.66424334252087
"Angiotensinogen_3484.60",3.23354727214873e-07,17136.6050204444,9363.07551396296,0.87202692291924,5.65973446342181,5.65973446342181
"CHIP_10336.3",4.96238413634875e-06,1208.86376541852,2532.48773658519,-1.06690361565618,-5.65918711233509,5.65918711233509
"NAB1_13933.276",1.493933662836e-05,4074.358786,1811.0012757037,1.1697854663524,5.64499709508648,5.64499709508648
"Coagulation.Factor.IXab_5307.12",7.45633258282277e-08,18054.4876952222,10428.3100828519,0.791852096948169,5.64390581003889,5.64390581003889
"SYYC_19270.26",2.00375769515293e-06,20382.4026750741,40476.6623862963,-0.989766207339436,-5.63984106204889,5.63984106204889
"SNX27_24945.16",8.96835830998931e-08,1580.2942387,2751.50829211111,-0.800029474271802,-5.63803735272281,5.63803735272281
"ADH6_18206.18",2.66528288008549e-06,4214.84829210741,8494.327037,-1.01101895023136,-5.63567914734677,5.63567914734677
"Leptin_2575.5",0.000143579155486518,16872.9836417889,6113.09925903704,1.46473920967458,5.6288589136098,5.6288589136098
"EPN4_11659.31",5.95542716542385e-05,8218.06341518518,20675.371480963,-1.3310428826842,-5.6237720897325,5.6237720897325
"ghrelin_6518.85",1.9885125327014e-05,1799.77860074074,4115.799177,-1.19335314550134,-5.61051600290407,5.61051600290407
"COX19_23575.58",1.19270641728527e-05,3000.0178189,6604.95230459259,-1.13857707380491,-5.60574601683688,5.60574601683688
"NIT2_17808.37",5.02163317368432e-06,1486.23185188148,3093.54693407407,-1.0576027285374,-5.60440080315719,5.60440080315719
"TNF.sR.II_8368.102",2.45504996393025e-06,10519.6198141852,5267.93981481481,0.997771797355545,5.59743958251372,5.59743958251372
"Fructosamine.3.kinase_21147.9",2.39317866072411e-05,3368.98930052593,7797.06041192593,-1.21061446597742,-5.59427956529933,5.59427956529933
"G6PD_19297.4",1.75886155862625e-06,10190.605473037,19986.9878804074,-0.971821296986145,-5.59260643480993,5.59260643480993
"FCN2_13717.15",4.96207149217013e-07,30256.4716052222,16362.8823051852,0.886816855810331,5.59079230107545,5.59079230107545
"SMAD4_12022.12",6.0589453123745e-07,338.830411533333,631.784238674074,-0.89886857738865,-5.58880793407252,5.58880793407252
"APT_10088.37",2.38981949208256e-05,3859.86049402593,8915.27621451852,-1.20773079088301,-5.5816907741052,5.5816907741052
"ARPC2_23376.56",5.68798272245573e-07,4720.81485595185,8765.35263385185,-0.892776228904961,-5.5754248063745,5.5754248063745
"RABL3_23312.16",7.49247716105105e-06,1518.52555554074,3226.83275722222,-1.08744761856581,-5.57357637281708,5.57357637281708
"TS101_13044.5",2.77695142493299e-06,5752.1883332963,11524.7575305185,-1.00255358093273,-5.57062051504778,5.57062051504778
"UBP22_21757.49",6.47413068911579e-06,669.40709877037,1408.81121402222,-1.0735225426922,-5.57031367050507,5.57031367050507
"PSB10_21861.8",7.98425259322498e-07,15720.8670771852,8352.07775737037,0.912473742479677,5.56405111822196,5.56405111822196
"CHKB_13117.232",0.000176735506068539,6547.86543214815,2343.65588477778,1.48226391598425,5.56245650806975,5.56245650806975
"Oligophrenin.1_12591.27",7.94320547661733e-05,1615.06302466667,4128.15997940741,-1.35390841653143,-5.55103019809133,5.55103019809133
"GGA3_11683.19",9.74000448659776e-06,4908.17858010741,10558.3926344074,-1.10513057518503,-5.53829650140729,5.53829650140729
"NAGK_3894.15",2.58922875856005e-09,983.541028822222,1536.01532928148,-0.643135472590972,-5.52249469865316,5.52249469865316
"SHLB2_18222.34",6.40525819457781e-07,4490.95954733333,8331.42588462963,-0.891539700251944,-5.52171846682665,5.52171846682665
"DYL2_11493.169",3.148680432865e-06,8662.6595887037,17363.8052257778,-1.00320121391726,-5.51948408206003,5.51948408206003
"VPS4A_11476.43",6.86492911858031e-07,3079.12366240741,5726.0919752963,-0.895031034369724,-5.51640200470613,5.51640200470613
"ACOX1_21552.9",6.90050166367474e-06,20469.7823453704,42938.8122233333,-1.06878652150306,-5.51613478120466,5.51613478120466
"TBL2_11227.31",1.5427090853724e-05,2558.69000007407,5663.87102881481,-1.14638304718515,-5.516069607634,5.516069607634
"NAP2L_19188.21",7.80124417825734e-06,10278.6354113333,21713.2205766296,-1.07892498165231,-5.51097200123216,5.51097200123216
"PNP_15435.4",1.14149400253464e-06,4054.3948559037,7704.34432107407,-0.926185582127679,-5.50388224157706,5.50388224157706
