"Protein","Study_group","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"SLIK1_10743.13",0.326761525213856,0.0473142572021667,0.0129195673651533,0.74242080902292,0.387424564051263,0.00694096650282173,0.628449854039698
"DKK3_10746.24",0.219808208959165,0.0240299864600912,0.529399255486305,0.0387424050520761,0.680788724727604,0.401580686141148,0.53881213892465
"PCDB2_10748.216",0.505329233145318,0.233671178173133,0.577886707482857,0.257917930566334,0.987130232545699,0.633042996442611,0.00386463004234604
"HSP.70_10749.18",0.321673406893281,0.324025246601242,0.938848650064776,0.127826454956494,0.82510506121584,0.551212703528135,0.0051810487392878
"CDYL2_10752.8",0.0763986548206494,0.702757090921054,0.357868974958154,0.372316942259388,0.277004125160231,0.0317236904131087,0.328524591769654
"ADAM7_10753.31",0.519671030745239,0.146849219509224,0.932348193316436,0.184269041676135,0.61501713776315,0.808390045575169,0.29349377764855
"Prokineticin.2_10754.113",0.0221312692436687,0.617925162819945,0.402646212315355,0.654241014021823,0.0050625226508517,0.456241360214563,0.453063618910879
"UCN3_10756.34",0.754878105389587,0.523267810202151,0.337252678513449,0.797789803486098,0.287346513065386,0.465492010553097,0.829539750133467
"KERA_10758.2",0.700983199835017,0.0587225665186384,0.0858717939135978,0.0654891014782205,0.284099100266999,0.995962309650373,0.010185478927125
"GRIA4_10760.107",0.596192364816765,0.32838291602735,0.546260612895976,0.759721051329825,0.344397262754737,0.288770716474386,0.547853066329361
"TMED2_10761.5",0.420144376624266,0.108983603643067,0.90223932249613,0.83905640584988,0.35338303356101,0.860632283940429,0.220882757998086
"KLRG2.N.term_10762.2",0.893974919299793,0.101400810759061,0.645950058451068,0.842040342622697,0.205640565357754,0.0753308433595961,0.484892385154147
"GPR64_10767.52",0.243030144936602,0.797982586208337,0.780946347294732,0.947516886479124,0.881520043110181,0.0692428344359917,0.231660965471521
"CGAT2_10772.21",0.159703520090354,0.0561864212092672,0.24328483737988,0.286819676664975,0.188807398490484,0.839605616097805,0.142394716754237
"RAB3D_10780.10",0.419451889986115,0.422928509990967,0.0699170236055089,0.308224673892626,0.0507683174084362,0.902253631182085,0.40910003936635
"CLC4G_10781.19",0.140007109979045,0.450450404889135,0.586432742512934,0.500880618544213,0.404414155388431,0.610887521542915,0.526828869686123
"LRC52_10785.8",0.333363009219409,0.404835478846647,0.594844449691122,0.276145923389308,0.731834887157679,0.0119560549982856,0.291148331768716
"CLM2_10798.4",0.24988143467457,0.395526916003548,0.151241606547471,0.61374434732088,0.607041729493998,0.812717268490106,0.586654949327374
"Collagen.binding.protein_10800.15",0.854522978034017,0.99957103508798,0.825553601819508,0.155660953575994,0.456407808767115,0.220823684852721,0.449320999418632
"Ephrin.A2_10801.11",0.841836042776405,0.0909328800127787,0.788001318488199,0.0312776629122067,0.956916261017906,0.652009127719947,0.509564102622812
"HSP.70_10803.22",0.217776067277431,0.773091460057132,0.995793452477328,0.0475070353200314,0.250018627524162,0.0538415242523163,0.0302477572709748
"KLRB1_10809.14",0.312159445576332,0.0312179880629227,0.584684201818764,0.389284536735097,0.0308747238292345,0.748156448671746,0.33361814287274
"CD1A_10814.7",0.0999333641146378,0.369441440565635,0.909709252333613,0.217239935777694,0.722888721861965,0.82581907523919,0.0607124185935382
"HABP4_10815.2",0.342402860353967,0.816118378512598,0.667688219777792,0.265607728529518,0.391184603496914,0.813398316546734,0.86575198634658
"PILRA.isoform.FDF03.M14_10816.150",0.154448778140468,0.124418887775266,0.593757675645834,0.111597350121491,0.525739060325557,0.348557896239788,0.815267874179623
"TO20L_10817.26",0.163901963444408,0.278224981255421,0.7998618981327,0.362194872862085,0.661813629182595,0.854704960202872,0.0959595930359333
"ASM_10818.36",0.0470472227066561,0.262825548056098,0.115089588102288,0.211253407904909,0.989075274183471,0.505726825739657,0.435769129621783
"fibulin.1_10819.108",0.263103172210961,0.000284095967015066,0.75143684141872,0.141734162736318,0.583392737785372,0.544347122989058,0.199484310651963
"VSI10_10825.12",0.557921433032405,0.804943216044554,0.932811559879108,0.361436233349399,0.144828972037795,0.0313268475618509,0.323620086572306
"LIGO3_10827.67",0.722183068038665,0.927749132504075,0.151771741488873,0.631732821423149,0.427940483266644,0.503431659224609,0.170556885921898
"K0494.N.term_10830.5",0.979653586497375,0.50651152377104,0.588357652843227,0.00840257223849986,0.264964135316978,0.777925458616728,0.481042619994976
"B4GT6_10832.24",0.154495329477361,0.467381362994119,0.803515761023376,0.520081482375199,0.631630653650875,0.531964436318563,0.739133643087952
"HHIP_10833.64",0.145809231123718,0.835320128426756,0.193295037360097,0.0566238003393695,0.214446400288172,0.270004719781966,0.597503711312356
"A4GCT_10835.25",0.57559652722864,0.121807216870706,0.821099833577081,0.934034522136944,0.732482526093529,0.721359785820079,0.468961828201593
"GCNT4_10842.7",0.219051467467736,0.228524323690377,0.732046118355154,0.277970763886186,0.260592947657069,0.838173099516336,0.261926731141503
"SIG15_10847.1",0.435578147892245,0.110370465099141,0.615828845362774,0.117780900995341,0.287253385021054,0.927675892683462,0.0689505797724106
"BTNL3_10848.137",0.902748394368293,0.278408214559005,0.885725786209348,0.51590234459369,0.614924127920341,0.762980678365562,0.539195608464174
"IL27B_10851.77",0.971815031749193,0.0342843599709894,0.988542119826825,0.402344153539521,0.638094425853504,0.822826889498987,0.0519001829677678
"HNRDL_10852.114",0.984323025020797,0.451006303468821,0.630302629078216,0.272332543221513,0.415742085001612,0.287492089714129,0.423589317761545
"GCNT4_10854.15",0.972451255752584,0.689619608343819,0.791241554375886,0.242675188088474,0.558509095156279,0.931034263279318,0.157830579489315
"PLXB2_10855.55",0.222479644295255,0.119491738260115,0.858857537887841,0.229844050798113,0.958151266901971,0.903516587709338,0.679619000487865
"P4R3A_10866.60",0.203810691428174,0.00367970982244714,0.652932353118326,0.880922197214296,0.594128642157975,0.276261269957405,0.0901695692240731
"Spastin.MIT_10870.32",0.968783759137183,0.309977069710228,0.710945413905799,0.326919497159239,0.590446459974948,0.597826994885924,0.524411959494185
"BRAT1_10876.300",0.163799554129058,0.676235105612672,0.709481155601115,0.399922170969906,0.240083675099484,0.675752318020925,0.307784056349188
"F163B_10880.38",0.295899964318484,0.48866496032699,0.177102567868001,0.326906520733383,0.108645733845792,0.131544879681706,0.788387364897564
"Desmocollin.1_10882.12",0.485127600843255,0.954389595502108,0.867649451479439,0.320386205721765,0.307999629655459,0.574564972324577,0.270274773489793
"CF089_10885.36",0.279810107992867,0.899843741713197,0.645932673052874,0.659114753351225,0.511353190871951,0.0780376571639649,0.495936249975334
"MRAP2_10889.2",0.179714383128304,0.0217313036756251,0.625071322712479,0.365288681302561,0.0039804038718693,0.811976684774915,0.122779618474403
"LCTL_10890.135",0.603071083168225,0.650545857259498,0.512569787204518,0.662697122613341,0.937268613194575,0.905094320562654,0.164215446938429
"OSMR_10892.8",0.856860484563054,0.50864126902256,0.710073824899766,0.599942075498919,0.760018009581913,0.0746004250532943,0.379438556508524
"Secretagogin_10894.25",0.250277465081158,0.63886906375181,0.21846748129501,0.548822458702554,0.983042783960445,0.390430394918537,0.637234204959227
"TM11B_10895.28",0.754116346247897,0.446999980504289,0.448671492505254,0.594062927196524,0.642925453120505,0.74765057870388,0.877562121941086
"STMN2_10900.272",0.898077679755459,0.452671098522408,0.61805819451094,0.419615100787485,0.902989406172924,0.914204530161031,0.512683654272794
"APRV1_10902.53",0.357452677489628,0.412896422262988,0.55102579098633,0.381760384176224,0.505690615613289,0.617942701131118,0.362174911046806
"STX8_10903.50",0.785203822473876,0.562660280541404,0.798227077024361,0.21897048571842,0.34753151207777,0.392717947787924,0.43967050606897
"NTRI_10907.116",0.538616639576211,0.329189188862703,0.967826031521923,0.0828353013385341,0.735853168182476,0.238021115906487,0.911040564270978
"GLT13_10908.2",0.75611650230957,0.462318107602183,0.735680809326672,0.976062351689342,0.866606759142908,0.0983050586139292,0.626351904890085
"CEAM4_10910.6",0.0577042421709032,0.555185383249494,0.41609412199409,0.891885888384387,0.968199120625983,0.573773370516128,0.319494781343371
"PLA2R_10916.44",0.192251537788413,0.272050186170082,0.412128954709263,0.0313627356200769,0.690004302261636,0.49824141064547,0.368486540357647
"GBGT2_10917.40",0.724332055117181,0.0120205111519848,0.684483842146566,0.218913412787298,0.962281421101345,0.49185473664849,0.99712340274522
"NEUFC_10924.258",0.245826118286787,0.729802930171914,0.224551052818925,0.659590645099589,0.888330375945515,0.894488684170247,0.300507811200723
"CABP8_10933.107",0.44439960797583,0.0205802290610295,0.0752514763391949,0.649149455908912,0.318281905577068,0.584389884458396,0.417939892198344
"sLFA.3_10938.13",0.103263173719583,0.470676313837553,0.243172128967164,0.0407173173117031,0.491661355704193,0.210848077485518,0.0236591863367516
"PKHA4_10939.16",0.0245970078312702,0.428633086555892,0.252094777260963,0.989790419006586,0.854467120823237,0.526114223365683,0.537778721813923
"SRCA_10940.25",0.8841358692212,0.202934167059918,0.113476033321271,0.833778883187363,0.219428480978996,0.877701149075224,0.935408098766327
"Syntaxin.6_10945.11",0.877509680220735,0.224498501257128,0.749018834657142,0.96351621761353,0.918578993244711,0.670994078549687,0.54735010566487
"PLD3_10948.14",0.755772509408943,0.414487161075368,0.739827989647946,0.312892389849755,0.577666497521572,0.561262913879874,0.55022706392832
"RLA2_10949.59",0.0146707837048887,0.430088614695359,0.0212267896781069,0.952924752015895,0.396599583373526,0.847754319232174,0.139068440105077
"CLC2A_10953.14",0.510036154934586,0.352341009206327,0.316730693868038,0.0632127546213861,0.962341726226817,0.942832421241241,0.690545425645693
"CLC10_10955.4",0.305848525888192,0.315429372123733,0.575172159993769,0.39384978299189,0.832477972479723,0.412058392760084,0.675151227329325
"GCSH_10956.82",0.575613346791291,0.252151522719445,0.707624938575316,0.236585832478604,0.811300051247371,0.86276997693079,5.49959917251776e-05
"BET1L_10959.125",0.366402235649279,0.0390696821950962,0.125838771289358,0.274953535835177,0.45327783699019,0.492676178642628,0.247330974501205
"TIG3_10961.15",0.0161154348525848,0.931020682419726,0.563232247643231,0.401503215387173,0.729506280467694,0.283029008302536,0.572581115082085
"a2.HS.Glycoprotein_10966.1",0.225405120724143,0.662135126740386,0.506949259045585,0.822260125577772,0.391394377822697,0.149927576859345,0.239853105355551
"PRL_10967.12",0.662624990865659,0.291843873363148,0.420618537589137,0.308349819548019,0.315494172306437,0.720392330536912,0.123569327692607
"NAR3_10970.3",0.444304574163243,0.322117403433517,0.192993173682286,0.1513200164244,0.813359813498107,0.831573432606441,0.600410800645883
"ISK7_10974.20",0.218436587408258,0.0206447214088617,0.465437043370935,0.18513429093947,0.988442886835029,0.746896208648106,0.730861775681481
"MUCL1_10975.59",0.200463661455685,0.888271347084379,0.292414966509123,0.702464032831255,0.812283178900958,0.68386155956582,0.0546478508650428
"MUC1.region.3_10976.44",0.254363919917349,0.821430580424787,0.562220390322764,0.265446037960317,0.0360426129243341,0.743767793318737,0.000474816315915106
"UCMA_10977.55",0.0804325951995269,0.431932864001933,0.256230968875375,0.897591301566443,0.320080912821974,0.424390689987015,0.875444238770481
"SOM2_10978.39",0.64905480279416,0.274028895126789,0.431953582408841,0.676455389183109,0.604752730633936,0.413319812027926,0.317077259940051
"ACES_10980.11",0.206981540120922,0.21010019349906,0.0264825525939599,0.000441632774540319,0.976641418321823,0.936825456466542,0.416903922853646
"NRG3_10981.56",0.556138645717599,0.896421034121544,0.214062665124734,0.255812792431781,0.0500077887661846,0.334831436170427,0.0707660700091206
"LRRK2_10990.21",0.271607266622944,0.712567212660477,0.44647458354845,0.384627579555723,0.373019160068635,0.0785862007548682,0.384695636908599
"Osteocalcin_11067.13",0.321821837812827,0.930305705765788,0.725342062131101,0.560434403119067,0.233359422134203,0.833338308802752,0.658990964310642
"IL.5_11071.1",0.887191827146772,0.580750469526806,0.873095335386783,0.223952061686839,0.853841772670272,0.367007644248667,0.81887772572474
"GPDA_11081.1",0.352617392524869,0.849541422289697,0.215851012854994,0.973723105285847,0.164620965793231,0.0563262569497772,0.535179684687235
"NSE_11083.23",0.922880782318865,0.317318133745695,0.69455038516844,0.55080536625347,0.986735348294634,0.653215445173195,0.842128534592329
"IgA_11089.7",0.0808101914759727,0.0113857412789481,0.519146371702844,0.40454280297529,0.0771428311825925,0.904401899124664,0.163835143213943
"LPPL_11094.104",0.0562651947975541,0.445312060201386,0.6604170856053,0.20785099084894,0.652477941892976,0.910140860694229,0.295550446293132
"HEMK2_11096.57",0.2732131863832,0.481274554822358,0.938324418538939,0.241243719339499,0.971187320177568,0.681465847545531,0.590289569413478
"PDXK_11098.1",0.380550458722527,0.848262690508537,0.346033711007581,0.508448129166706,0.304266430418057,0.898107553522383,0.303604493701514
"TLR4_11101.18",0.468314608080814,0.624368656296103,0.94861410093704,0.709704320369569,0.497276312054281,0.0141334035250111,0.426941926146728
"REG4_11102.22",0.795357181827609,0.0351756399675703,0.989784427849553,0.268977737871043,0.939306284618862,0.443087598632131,0.418409496305006
"HSP.27_11103.24",0.986746454512185,0.133582663304858,0.672532390677082,0.473887523771395,0.857041024669763,0.622447256555197,0.553885529092133
"YKL.40_11104.13",0.952509574405546,0.198386311429401,0.835747170010879,0.209642910372544,0.811334137686083,0.926167184108237,0.514429802179786
"Alpha.enolase_11105.171",0.964211050989217,0.180786626669806,0.721643587822875,0.322181440169212,0.318774212905688,0.185697385114006,0.587431605441808
"TEN3_11107.25",0.950204713025739,0.984080200652668,0.140254585152001,0.183625011548395,0.370227442429863,0.0217761562003429,0.598576509318308
"SVEP1.Sushi.15.18_11109.56",0.346734120508333,0.000152168992977849,0.367712351493815,0.0941160257888408,0.2421332180544,0.354481075918973,0.20977146199843
"TM119_11110.4",0.572905587393963,0.598751682677592,0.621394723382106,0.337350784078897,0.896170344564853,0.451406108658043,0.783004239556537
"KISHA_11112.18",0.307506168436757,0.225884234451377,0.499225579898709,0.187016438319324,0.557238972569414,0.203691322761122,0.474525891523885
"CK087_11116.16",0.131576977267237,0.458056794525362,0.922529434301535,0.0536218669801487,0.113811906242907,0.645479330913584,0.719028137517236
"SPT20_11117.2",0.470752664927681,0.160374338464231,0.237171987701858,0.967457228342795,0.61539059291528,0.671896637607741,0.970442651952587
"RAB17_11118.107",0.873192216047058,0.369336233034139,0.95064916191633,0.405695330546105,0.372131598956305,0.742698387605935,0.221588500254607
"NAT14_11120.49",0.329288835249653,0.701636394896764,0.391693304117424,0.290744000655593,0.321015047210409,0.732999121664245,0.306171413264405
"VWC2_11121.56",0.678348558168753,0.0101308166403494,0.709137068114883,0.570075089498451,0.871438885405359,0.808283376442396,0.539314818991858
"SPG21_11122.97",0.984304815329429,0.873659759501844,0.81722625498277,0.166882973060604,0.683672971536503,0.47649372826317,0.176606499922769
"TRIO_11126.102",0.0792220966140232,0.0244257475803129,0.305079952306108,0.203796294439365,0.182478564461805,0.694452097454992,0.178660241399239
"T132C.CD_11128.29",0.235516729039535,0.271874509842937,0.346593067096341,0.366698630045473,0.569284954208369,0.000531967152697582,0.269510792707151
"BMP15_11129.66",0.41522679253281,0.0165435704077693,0.0768393448048628,0.424841520499142,0.446146537663859,0.821514492574087,0.252396616106284
"CACB4_11130.158",0.881325487397277,0.718603946126428,0.89923624129545,0.296821877087668,0.515786156088597,0.538560611118116,0.333497518867728
"RF1ML_11134.30",0.573408854300182,0.544771404775972,0.894514408052652,0.288004918112035,0.350988481606635,0.272859191979894,0.296393131264636
"RM55_11135.5",0.331190364860434,0.430361276234721,0.869159603485081,0.574046590007354,0.323826959951731,0.509979868083848,0.770589961293222
